id,state
USC00408953,TN
USC00408990,TN
USC00409020,TN
USC00409063,TN
USC00409065,TN
USC00409071,TN
USC00409124,TN
USC00409155,TN
USC00409157,TN
USC00409163,TN
USC00409173,TN
USC00409181,TN
USC00409209,TN
USC00409219,TN
USC00409231,TN
USC00409239,TN
USC00409244,TN
USC00409283,TN
USC00409286,TN
USC00409325,TN
USC00409339,TN
USC00409367,TN
USC00409405,TN
USC00409431,TN
USC00409434,TN
USC00409437,TN
USC00409455,TN
USC00409481,TN
USC00409484,TN
USC00409492,TN
USC00409493,TN
USC00409502,TN
USC00409507,TN
USC00409540,TN
USC00409560,TN
USC00409691,TN
USC00409701,TN
USC00409709,TN
USC00409710,TN
USC00409731,TN
USC00409742,TN
USC00409752,TN
USC00409760,TN
USC00409780,TN
USC00409785,TN
USC00409800,TN
USC00409847,TN
USC00409866,TN
USC00409907,TN
USC00410011,TX
USC00410012,TX
USC00410013,TX
USC00410025,TX
USC00410034,TX
USC00410040,TX
USC00410050,TX
USC00410058,TX
USC00410068,TX
USC00410070,TX
USC00410071,TX
USC00410073,TX
USC00410077,TX
USC00410081,TX
USC00410120,TX
USC00410129,TX
USC00410144,TX
USC00410157,TX
USC00410160,TX
USC00410174,TX
USC00410176,TX
USC00410183,TX
USC00410185,TX
USC00410190,TX
USC00410201,TX
USC00410202,TX
USC00410204,TX
USC00410206,TX
USC00410213,TX
USC00410219,TX
USC00410225,TX
USC00410235,TX
USC00410244,TX
USC00410246,TX
USC00410248,TX
USC00410250,TX
USC00410257,TX
USC00410262,TX
USC00410268,TX
USC00410271,TX
USC00410273,TX
USC00410293,TX
USC00410297,TX
USC00410302,TX
USC00410305,TX
USC00410313,TX
USC00410337,TX
USC00410342,TX
USC00410345,TX
USC00410367,TX
USC00410380,TX
USC00410394,TX
USC00410404,TX
USC00410408,TX
USC00410415,TX
USC00410420,TX
USC00410427,TX
USC00410430,TX
USC00410431,TX
USC00410432,TX
USC00410433,TX
USC00410436,TX
USC00410437,TX
USC00410440,TX
USC00410443,TX
USC00410474,TX
USC00410478,TX
USC00410479,TX
USC00410482,TX
USC00410484,TX
USC00410493,TX
USC00410495,TX
USC00410497,TX
USC00410498,TX
USC00410499,TX
USC00410509,TX
USC00410510,TX
USC00410511,TX
USC00410518,TX
USC00410520,TX
USC00410528,TX
USC00410538,TX
USC00410540,TX
USC00410542,TX
USC00410556,TX
USC00410558,TX
USC00410560,TX
USC00410566,TX
USC00410569,TX
USC00410572,TX
USC00410576,TX
USC00410580,TX
USC00410586,TX
USC00410600,TX
USC00410605,TX
USC00410611,TX
USC00410613,TX
USC00410635,TX
USC00410639,TX
USC00410655,TX
USC00410660,TX
USC00410665,TX
USC00410689,TX
USC00410690,TX
USC00410691,TX
USC00410704,TX
USC00410708,TX
USC00410712,TX
USC00410715,TX
USC00410738,TX
USC00410764,TX
USC00410776,TX
USC00410777,TX
USC00410779,TX
USC00410781,TX
USC00410784,TX
USC00410787,TX
USC00410805,TX
USC00410826,TX
USC00410828,TX
USC00410832,TX
USC00410839,TX
USC00410852,TX
USC00410861,TX
USC00410866,TX
USC00410902,TX
USC00410917,TX
USC00410923,TX
USC00410926,TX
USC00410942,TX
USC00410944,TX
USC00410947,TX
USC00410950,TX
USC00410955,TX
USC00410958,TX
USC00410977,TX
USC00410984,TX
USC00410991,TX
USC00410996,TX
USC00411000,TX
USC00411007,TX
USC00411013,TX
USC00411017,TX
USC00411026,TX
USC00411033,TX
USC00411034,TX
USC00411035,TX
USC00411042,TX
USC00411043,TX
USC00411045,TX
USC00411048,TX
USC00411053,TX
USC00411057,TX
USC00411063,TX
USC00411068,TX
USC00411073,TX
USC00411080,TX
USC00411081,TX
USC00411089,TX
USC00411094,TX
USC00411127,TX
USC00411128,TX
USC00411133,TX
USC00411138,TX
USC00411148,TX
USC00411150,TX
USC00411156,TX
USC00411165,TX
USC00411185,TX
USC00411188,TX
USC00411203,TX
USC00411215,TX
USC00411224,TX
USC00411227,TX
USC00411230,TX
USC00411236,TX
USC00411239,TX
USC00411245,TX
USC00411246,TX
USC00411248,TX
USC00411250,TX
USC00411253,TX
USC00411267,TX
USC00411285,TX
USC00411304,TX
USC00411314,TX
USC00411325,TX
USC00411334,TX
USC00411337,TX
USC00411348,TX
USC00411349,TX
USC00411370,TX
USC00411385,TX
USC00411395,TX
USC00411397,TX
USC00411398,TX
USC00411405,TX
USC00411407,TX
USC00411408,TX
USC00411410,TX
USC00411412,TX
USC00411413,TX
USC00411416,TX
USC00411425,TX
USC00411429,TX
USC00411430,TX
USC00411431,TX
USC00411433,TX
USC00411434,TX
USC00411437,TX
USC00411438,TX
USC00411439,TX
USC00411441,TX
USC00411451,TX
USC00411470,TX
USC00411481,TX
USC00411486,TX
USC00411490,TX
USC00411492,TX
USC00411500,TX
USC00411511,TX
USC00411521,TX
USC00411524,TX
USC00411528,TX
USC00411541,TX
USC00411542,TX
USC00411573,TX
USC00411578,TX
USC00411580,TX
USC00411596,TX
USC00411622,TX
USC00411625,TX
USC00411629,TX
USC00411632,TX
USC00411641,TX
USC00411646,TX
USC00411647,TX
USC00411648,TX
USC00411649,TX
USC00411650,TX
USC00411651,TX
USC00411655,TX
USC00411659,TX
USC00411663,TX
USC00411671,TX
USC00411680,TX
USC00411694,TX
USC00411696,TX
USC00411697,TX
USC00411699,TX
USC00411700,TX
USC00411701,TX
USC00411711,TX
USC00411715,TX
USC00411720,TX
USC00411735,TX
USC00411736,TX
USC00411741,TX
USC00411772,TX
USC00411773,TX
USC00411777,TX
USC00411778,TX
USC00411782,TX
USC00411800,TX
USC00411804,TX
USC00411810,TX
USC00411823,TX
USC00411824,TX
USC00411832,TX
USC00411838,TX
USC00411843,TX
USC00411860,TX
USC00411870,TX
USC00411874,TX
USC00411875,TX
USC00411880,TX
USC00411885,TX
USC00411888,TX
USC00411892,TX
USC00411902,TX
USC00411903,TX
USC00411911,TX
USC00411914,TX
USC00411920,TX
USC00411921,TX
USC00411925,TX
USC00411926,TX
USC00411932,TX
USC00411934,TX
USC00411946,TX
USC00411947,TX
USC00411948,TX
USC00411949,TX
USC00411956,TX
USC00411968,TX
USC00411970,TX
USC00411972,TX
USC00411974,TX
USC00411984,TX
USC00411986,TX
USC00411990,TX
USC00411995,TX
USC00412011,TX
USC00412012,TX
USC00412013,TX
USC00412014,TX
USC00412017,TX
USC00412019,TX
USC00412020,TX
USC00412024,TX
USC00412040,TX
USC00412042,TX
USC00412043,TX
USC00412051,TX
USC00412066,TX
USC00412070,TX
USC00412073,TX
USC00412080,TX
USC00412082,TX
USC00412084,TX
USC00412086,TX
USC00412088,TX
USC00412096,TX
USC00412104,TX
USC00412114,TX
USC00412121,TX
USC00412124,TX
USC00412125,TX
USC00412128,TX
USC00412131,TX
USC00412142,TX
USC00412150,TX
USC00412160,TX
USC00412170,TX
USC00412173,TX
USC00412180,TX
USC00412206,TX
USC00412210,TX
USC00412218,TX
USC00412224,TX
USC00412225,TX
USC00412228,TX
USC00412235,TX
USC00412238,TX
USC00412239,TX
USC00412243,TX
USC00412247,TX
USC00412266,TX
USC00412282,TX
USC00412295,TX
USC00412298,TX
USC00412299,TX
USC00412309,TX
USC00412310,TX
USC00412317,TX
USC00412334,TX
USC00412336,TX
USC00412338,TX
USC00412348,TX
USC00412350,TX
USC00412352,TX
USC00412354,TX
USC00412361,TX
USC00412362,TX
USC00412364,TX
USC00412394,TX
USC00412397,TX
USC00412403,TX
USC00412404,TX
USC00412408,TX
USC00412415,TX
USC00412417,TX
USC00412430,TX
USC00412436,TX
USC00412444,TX
USC00412446,TX
USC00412448,TX
USC00412458,TX
USC00412462,TX
USC00412463,TX
USC00412464,TX
USC00412478,TX
USC00412485,TX
USC00412518,TX
USC00412527,TX
USC00412541,TX
USC00412558,TX
USC00412559,TX
USC00412585,TX
USC00412587,TX
USC00412590,TX
USC00412593,TX
USC00412595,TX
USC00412598,TX
USC00412599,TX
USC00412617,TX
USC00412619,TX
USC00412620,TX
USC00412621,TX
USC00412630,TX
USC00412633,TX
USC00412636,TX
USC00412644,TX
USC00412655,TX
USC00412669,TX
USC00412676,TX
USC00412677,TX
USC00412678,TX
USC00412679,TX
USC00412680,TX
USC00412695,TX
USC00412715,TX
USC00412741,TX
USC00412744,TX
USC00412758,TX
USC00412766,TX
USC00412768,TX
USC00412769,TX
USC00412770,TX
USC00412772,TX
USC00412780,TX
USC00412786,TX
USC00412792,TX
USC00412793,TX
USC00412794,TX
USC00412809,TX
USC00412812,TX
USC00412813,TX
USC00412814,TX
USC00412815,TX
USC00412816,TX
USC00412818,TX
USC00412820,TX
USC00412824,TX
USC00412830,TX
USC00412850,TX
USC00412879,TX
USC00412902,TX
USC00412904,TX
USC00412906,TX
USC00412917,TX
USC00412920,TX
USC00412925,TX
USC00412934,TX
USC00412941,TX
USC00412950,TX
USC00412965,TX
USC00412967,TX
USC00412977,TX
USC00412978,TX
USC00412983,TX
USC00413000,TX
USC00413005,TX
USC00413013,TX
USC00413025,TX
USC00413033,TX
USC00413038,TX
USC00413043,TX
USC00413047,TX
USC00413060,TX
USC00413063,TX
USC00413065,TX
USC00413067,TX
USC00413080,TX
USC00413085,TX
USC00413103,TX
USC00413112,TX
USC00413133,TX
USC00413142,TX
USC00413156,TX
USC00413171,TX
USC00413183,TX
USC00413189,TX
USC00413192,TX
USC00413195,TX
USC00413196,TX
USC00413199,TX
USC00413201,TX
USC00413210,TX
USC00413214,TX
USC00413215,TX
USC00413216,TX
USC00413218,TX
USC00413225,TX
USC00413247,TX
USC00413253,TX
USC00413257,TX
USC00413262,TX
USC00413263,TX
USC00413265,TX
USC00413266,TX
USC00413267,TX
USC00413270,TX
USC00413271,TX
USC00413277,TX
USC00413280,TX
USC00413285,TX
USC00413286,TX
USC00413289,TX
USC00413290,TX
USC00413291,TX
USC00413294,TX
USC00413298,TX
USC00413299,TX
USC00413321,TX
USC00413325,TX
USC00413329,TX
USC00413340,TX
USC00413341,TX
USC00413344,TX
USC00413366,TX
USC00413368,TX
USC00413370,TX
USC00413379,TX
USC00413401,TX
USC00413410,TX
USC00413411,TX
USC00413415,TX
USC00413420,TX
USC00413441,TX
USC00413442,TX
USC00413444,TX
USC00413445,TX
USC00413446,TX
USC00413463,TX
USC00413472,TX
USC00413476,TX
USC00413480,TX
USC00413485,TX
USC00413506,TX
USC00413507,TX
USC00413508,TX
USC00413525,TX
USC00413546,TX
USC00413547,TX
USC00413557,TX
USC00413564,TX
USC00413565,TX
USC00413568,TX
USC00413579,TX
USC00413585,TX
USC00413591,TX
USC00413605,TX
USC00413614,TX
USC00413618,TX
USC00413619,TX
USC00413620,TX
USC00413622,TX
USC00413623,TX
USC00413624,TX
USC00413639,TX
USC00413640,TX
USC00413642,TX
USC00413644,TX
USC00413646,TX
USC00413654,TX
USC00413668,TX
USC00413673,TX
USC00413675,TX
USC00413680,TX
USC00413683,TX
USC00413685,TX
USC00413686,TX
USC00413689,TX
USC00413691,TX
USC00413734,TX
USC00413770,TX
USC00413776,TX
USC00413778,TX
USC00413787,TX
USC00413822,TX
USC00413828,TX
USC00413831,TX
USC00413841,TX
USC00413846,TX
USC00413862,TX
USC00413864,TX
USC00413871,TX
USC00413873,TX
USC00413877,TX
USC00413884,TX
USC00413890,TX
USC00413894,TX
USC00413922,TX
USC00413926,TX
USC00413941,TX
USC00413943,TX
USC00413954,TX
USC00413972,TX
USC00413976,TX
USC00413979,TX
USC00413981,TX
USC00413992,TX
USC00413994,TX
USC00413995,TX
USC00413998,TX
USC00414020,TX
USC00414026,TX
USC00414033,TX
USC00414051,TX
USC00414058,TX
USC00414062,TX
USC00414076,TX
USC00414077,TX
USC00414080,TX
USC00414081,TX
USC00414088,TX
USC00414093,TX
USC00414098,TX
USC00414100,TX
USC00414122,TX
USC00414123,TX
USC00414137,TX
USC00414139,TX
USC00414140,TX
USC00414150,TX
USC00414182,TX
USC00414185,TX
USC00414191,TX
USC00414194,TX
USC00414196,TX
USC00414202,TX
USC00414254,TX
USC00414257,TX
USC00414278,TX
USC00414280,TX
USC00414299,TX
USC00414309,TX
USC00414310,TX
USC00414311,TX
USC00414313,TX
USC00414315,TX
USC00414317,TX
USC00414319,TX
USC00414321,TX
USC00414323,TX
USC00414325,TX
USC00414326,TX
USC00414327,TX
USC00414328,TX
USC00414329,TX
USC00414331,TX
USC00414333,TX
USC00414334,TX
USC00414335,TX
USC00414337,TX
USC00414343,TX
USC00414348,TX
USC00414358,TX
USC00414362,TX
USC00414363,TX
USC00414374,TX
USC00414375,TX
USC00414382,TX
USC00414390,TX
USC00414397,TX
USC00414402,TX
USC00414425,TX
USC00414430,TX
USC00414436,TX
USC00414440,TX
USC00414443,TX
USC00414457,TX
USC00414458,TX
USC00414471,TX
USC00414474,TX
USC00414483,TX
USC00414503,TX
USC00414505,TX
USC00414517,TX
USC00414523,TX
USC00414524,TX
USC00414525,TX
USC00414531,TX
USC00414538,TX
USC00414556,TX
USC00414563,TX
USC00414564,TX
USC00414570,TX
USC00414575,TX
USC00414577,TX
USC00414583,TX
USC00414591,TX
USC00414597,TX
USC00414605,TX
USC00414608,TX
USC00414609,TX
USC00414627,TX
USC00414630,TX
USC00414647,TX
USC00414661,TX
USC00414670,TX
USC00414672,TX
USC00414674,TX
USC00414675,TX
USC00414679,TX
USC00414682,TX
USC00414688,TX
USC00414693,TX
USC00414696,TX
USC00414703,TX
USC00414704,TX
USC00414705,TX
USC00414708,TX
USC00414710,TX
USC00414745,TX
USC00414752,TX
USC00414757,TX
USC00414761,TX
USC00414767,TX
USC00414770,TX
USC00414775,TX
USC00414780,TX
USC00414782,TX
USC00414791,TX
USC00414792,TX
USC00414805,TX
USC00414809,TX
USC00414810,TX
USC00414819,TX
USC00414841,TX
USC00414848,TX
USC00414852,TX
USC00414866,TX
USC00414878,TX
USC00414880,TX
USC00414888,TX
USC00414903,TX
USC00414907,TX
USC00414911,TX
USC00414914,TX
USC00414920,TX
USC00414931,TX
USC00414934,TX
USC00414950,TX
USC00414960,TX
USC00414967,TX
USC00414968,TX
USC00414972,TX
USC00414973,TX
USC00414974,TX
USC00414976,TX
USC00414977,TX
USC00414978,TX
USC00414979,TX
USC00414980,TX
USC00414981,TX
USC00414982,TX
USC00414988,TX
USC00415013,TX
USC00415016,TX
USC00415018,TX
USC00415048,TX
USC00415049,TX
USC00415056,TX
USC00415060,TX
USC00415081,TX
USC00415086,TX
USC00415089,TX
USC00415094,TX
USC00415097,TX
USC00415101,TX
USC00415109,TX
USC00415113,TX
USC00415114,TX
USC00415116,TX
USC00415120,TX
USC00415127,TX
USC00415145,TX
USC00415158,TX
USC00415167,TX
USC00415183,TX
USC00415187,TX
USC00415191,TX
USC00415192,TX
USC00415193,TX
USC00415196,TX
USC00415202,TX
USC00415211,TX
USC00415216,TX
USC00415218,TX
USC00415221,TX
USC00415228,TX
USC00415229,TX
USC00415243,TX
USC00415247,TX
USC00415249,TX
USC00415250,TX
USC00415258,TX
USC00415259,TX
USC00415263,TX
USC00415265,TX
USC00415268,TX
USC00415271,TX
USC00415272,TX
USC00415274,TX
USC00415276,TX
USC00415277,TX
USC00415284,TX
USC00415285,TX
USC00415303,TX
USC00415308,TX
USC00415312,TX
USC00415325,TX
USC00415327,TX
USC00415341,TX
USC00415344,TX
USC00415351,TX
USC00415354,TX
USC00415358,TX
USC00415363,TX
USC00415369,TX
USC00415398,TX
USC00415408,TX
USC00415409,TX
USC00415410,TX
USC00415412,TX
USC00415415,TX
USC00415426,TX
USC00415427,TX
USC00415429,TX
USC00415430,TX
USC00415435,TX
USC00415444,TX
USC00415449,TX
USC00415454,TX
USC00415461,TX
USC00415477,TX
USC00415492,TX
USC00415496,TX
USC00415528,TX
USC00415538,TX
USC00415550,TX
USC00415560,TX
USC00415561,TX
USC00415570,TX
USC00415574,TX
USC00415579,TX
USC00415580,TX
USC00415583,TX
USC00415589,TX
USC00415590,TX
USC00415591,TX
USC00415593,TX
USC00415594,TX
USC00415596,TX
USC00415611,TX
USC00415618,TX
USC00415626,TX
USC00415630,TX
USC00415646,TX
USC00415650,TX
USC00415658,TX
USC00415659,TX
USC00415661,TX
USC00415662,TX
USC00415667,TX
USC00415670,TX
USC00415674,TX
USC00415695,TX
USC00415701,TX
USC00415707,TX
USC00415710,TX
USC00415713,TX
USC00415721,TX
USC00415723,TX
USC00415738,TX
USC00415742,TX
USC00415746,TX
USC00415757,TX
USC00415761,TX
USC00415766,TX
USC00415770,TX
USC00415821,TX
USC00415822,TX
USC00415825,TX
USC00415827,TX
USC00415828,TX
USC00415832,TX
USC00415833,TX
USC00415836,TX
USC00415840,TX
USC00415845,TX
USC00415847,TX
USC00415852,TX
USC00415854,TX
USC00415859,TX
USC00415861,TX
USC00415863,TX
USC00415869,TX
USC00415875,TX
USC00415878,TX
USC00415885,TX
USC00415887,TX
USC00415888,TX
USC00415891,TX
USC00415892,TX
USC00415893,TX
USC00415896,TX
USC00415897,TX
USC00415904,TX
USC00415915,TX
USC00415930,TX
USC00415954,TX
USC00415955,TX
USC00415956,TX
USC00415971,TX
USC00415972,TX
USC00415973,TX
USC00415987,TX
USC00415989,TX
USC00415996,TX
USC00415999,TX
USC00416000,TX
USC00416014,TX
USC00416015,TX
USC00416017,TX
USC00416019,TX
USC00416024,TX
USC00416033,TX
USC00416050,TX
USC00416058,TX
USC00416060,TX
USC00416070,TX
USC00416074,TX
USC00416078,TX
USC00416085,TX
USC00416095,TX
USC00416104,TX
USC00416108,TX
USC00416114,TX
USC00416116,TX
USC00416117,TX
USC00416118,TX
USC00416119,TX
USC00416120,TX
USC00416123,TX
USC00416130,TX
USC00416135,TX
USC00416136,TX
USC00416137,TX
USC00416140,TX
USC00416146,TX
USC00416147,TX
USC00416148,TX
USC00416158,TX
USC00416176,TX
USC00416177,TX
USC00416190,TX
USC00416195,TX
USC00416205,TX
USC00416210,TX
USC00416211,TX
USC00416215,TX
USC00416219,TX
USC00416247,TX
USC00416257,TX
USC00416265,TX
USC00416270,TX
USC00416271,TX
USC00416273,TX
USC00416276,TX
USC00416280,TX
USC00416286,TX
USC00416310,TX
USC00416331,TX
USC00416335,TX
USC00416339,TX
USC00416341,TX
USC00416367,TX
USC00416368,TX
USC00416382,TX
USC00416385,TX
USC00416433,TX
USC00416434,TX
USC00416435,TX
USC00416436,TX
USC00416437,TX
USC00416448,TX
USC00416477,TX
USC00416478,TX
USC00416484,TX
USC00416494,TX
USC00416495,TX
USC00416496,TX
USC00416497,TX
USC00416499,TX
USC00416502,TX
USC00416504,TX
USC00416506,TX
USC00416510,TX
USC00416548,TX
USC00416615,TX
USC00416636,TX
USC00416641,TX
USC00416644,TX
USC00416649,TX
USC00416654,TX
USC00416660,TX
USC00416663,TX
USC00416664,TX
USC00416680,TX
USC00416694,TX
USC00416722,TX
USC00416728,TX
USC00416730,TX
USC00416733,TX
USC00416734,TX
USC00416736,TX
USC00416737,TX
USC00416739,TX
USC00416740,TX
USC00416742,TX
USC00416743,TX
USC00416745,TX
USC00416747,TX
USC00416766,TX
USC00416776,TX
USC00416777,TX
USC00416780,TX
USC00416781,TX
USC00416785,TX
USC00416790,TX
USC00416792,TX
USC00416794,TX
USC00416801,TX
USC00416825,TX
USC00416836,TX
USC00416843,TX
USC00416879,TX
USC00416880,TX
USC00416884,TX
USC00416892,TX
USC00416893,TX
USC00416932,TX
USC00416944,TX
USC00416950,TX
USC00416952,TX
USC00416953,TX
USC00416959,TX
USC00416960,TX
USC00416981,TX
USC00416992,TX
USC00417017,TX
USC00417020,TX
USC00417028,TX
USC00417040,TX
USC00417044,TX
USC00417060,TX
USC00417066,TX
USC00417072,TX
USC00417074,TX
USC00417079,TX
USC00417081,TX
USC00417091,TX
USC00417097,TX
USC00417111,TX
USC00417116,TX
USC00417140,TX
USC00417146,TX
USC00417164,TX
USC00417165,TX
USC00417168,TX
USC00417170,TX
USC00417172,TX
USC00417173,TX
USC00417176,TX
USC00417179,TX
USC00417182,TX
USC00417183,TX
USC00417184,TX
USC00417186,TX
USC00417195,TX
USC00417205,TX
USC00417206,TX
USC00417213,TX
USC00417215,TX
USC00417230,TX
USC00417232,TX
USC00417243,TX
USC00417262,TX
USC00417264,TX
USC00417268,TX
USC00417271,TX
USC00417274,TX
USC00417299,TX
USC00417300,TX
USC00417327,TX
USC00417334,TX
USC00417336,TX
USC00417358,TX
USC00417361,TX
USC00417363,TX
USC00417365,TX
USC00417388,TX
USC00417411,TX
USC00417425,TX
USC00417426,TX
USC00417431,TX
USC00417433,TX
USC00417436,TX
USC00417458,TX
USC00417463,TX
USC00417468,TX
USC00417480,TX
USC00417481,TX
USC00417495,TX
USC00417497,TX
USC00417499,TX
USC00417518,TX
USC00417528,TX
USC00417529,TX
USC00417530,TX
USC00417533,TX
USC00417534,TX
USC00417547,TX
USC00417550,TX
USC00417552,TX
USC00417556,TX
USC00417572,TX
USC00417574,TX
USC00417580,TX
USC00417581,TX
USC00417586,TX
USC00417588,TX
USC00417593,TX
USC00417594,TX
USC00417608,TX
USC00417612,TX
USC00417614,TX
USC00417622,TX
USC00417624,TX
USC00417628,TX
USC00417633,TX
USC00417637,TX
USC00417651,TX
USC00417659,TX
USC00417663,TX
USC00417669,TX
USC00417677,TX
USC00417678,TX
USC00417680,TX
USC00417685,TX
USC00417693,TX
USC00417700,TX
USC00417704,TX
USC00417705,TX
USC00417706,TX
USC00417707,TX
USC00417708,TX
USC00417711,TX
USC00417712,TX
USC00417714,TX
USC00417717,TX
USC00417723,TX
USC00417729,TX
USC00417730,TX
USC00417735,TX
USC00417736,TX
USC00417741,TX
USC00417743,TX
USC00417744,TX
USC00417756,TX
USC00417768,TX
USC00417769,TX
USC00417773,TX
USC00417779,TX
USC00417782,TX
USC00417787,TX
USC00417790,TX
USC00417791,TX
USC00417813,TX
USC00417836,TX
USC00417841,TX
USC00417852,TX
USC00417873,TX
USC00417875,TX
USC00417887,TX
USC00417894,TX
USC00417903,TX
USC00417920,TX
USC00417921,TX
USC00417936,TX
USC00417938,TX
USC00417940,TX
USC00417942,TX
USC00417944,TX
USC00417947,TX
USC00417948,TX
USC00417951,TX
USC00417952,TX
USC00417953,TX
USC00417957,TX
USC00417979,TX
USC00417981,TX
USC00417983,TX
USC00417990,TX
USC00417992,TX
USC00417994,TX
USC00417997,TX
USC00418022,TX
USC00418023,TX
USC00418036,TX
USC00418040,TX
USC00418043,TX
USC00418045,TX
USC00418046,TX
USC00418047,TX
USC00418050,TX
USC00418055,TX
USC00418059,TX
USC00418060,TX
USC00418062,TX
USC00418081,TX
USC00418126,TX
USC00418139,TX
USC00418154,TX
USC00418160,TX
USC00418169,TX
USC00418183,TX
USC00418186,TX
USC00418187,TX
USC00418201,TX
USC00418215,TX
USC00418221,TX
USC00418231,TX
USC00418232,TX
USC00418234,TX
USC00418235,TX
USC00418236,TX
USC00418252,TX
USC00418265,TX
USC00418274,TX
USC00418279,TX
USC00418305,TX
USC00418311,TX
USC00418316,TX
USC00418323,TX
USC00418326,TX
USC00418333,TX
USC00418335,TX
USC00418354,TX
USC00418358,TX
USC00418373,TX
USC00418378,TX
USC00418382,TX
USC00418400,TX
USC00418414,TX
USC00418415,TX
USC00418433,TX
USC00418435,TX
USC00418445,TX
USC00418446,TX
USC00418449,TX
USC00418450,TX
USC00418468,TX
USC00418477,TX
USC00418487,TX
USC00418519,TX
USC00418523,TX
USC00418531,TX
USC00418536,TX
USC00418538,TX
USC00418541,TX
USC00418544,TX
USC00418561,TX
USC00418566,TX
USC00418568,TX
USC00418583,TX
USC00418584,TX
USC00418624,TX
USC00418625,TX
USC00418628,TX
USC00418630,TX
USC00418631,TX
USC00418632,TX
USC00418640,TX
USC00418646,TX
USC00418647,TX
USC00418648,TX
USC00418658,TX
USC00418677,TX
USC00418683,TX
USC00418692,TX
USC00418696,TX
USC00418713,TX
USC00418714,TX
USC00418715,TX
USC00418721,TX
USC00418728,TX
USC00418743,TX
USC00418761,TX
USC00418763,TX
USC00418773,TX
USC00418788,TX
USC00418789,TX
USC00418818,TX
USC00418824,TX
USC00418833,TX
USC00418845,TX
USC00418852,TX
USC00418859,TX
USC00418861,TX
USC00418862,TX
USC00418863,TX
USC00418874,TX
USC00418877,TX
USC00418897,TX
USC00418898,TX
USC00418910,TX
USC00418911,TX
USC00418920,TX
USC00418924,TX
USC00418926,TX
USC00418928,TX
USC00418929,TX
USC00418939,TX
USC00418942,TX
USC00418944,TX
USC00418947,TX
USC00418964,TX
USC00418979,TX
USC00418995,TX
USC00418996,TX
USC00419001,TX
USC00419004,TX
USC00419007,TX
USC00419009,TX
USC00419013,TX
USC00419014,TX
USC00419015,TX
USC00419016,TX
USC00419029,TX
USC00419030,TX
USC00419031,TX
USC00419037,TX
USC00419068,TX
USC00419076,TX
USC00419088,TX
USC00419099,TX
USC00419101,TX
USC00419106,TX
USC00419122,TX
USC00419125,TX
USC00419129,TX
USC00419132,TX
USC00419136,TX
USC00419137,TX
USC00419139,TX
USC00419147,TX
USC00419153,TX
USC00419154,TX
USC00419162,TX
USC00419163,TX
USC00419169,TX
USC00419175,TX
USC00419176,TX
USC00419191,TX
USC00419202,TX
USC00419207,TX
USC00419214,TX
USC00419224,TX
USC00419260,TX
USC00419261,TX
USC00419264,TX
USC00419265,TX
USC00419267,TX
USC00419268,TX
USC00419270,TX
USC00419274,TX
USC00419275,TX
USC00419280,TX
USC00419282,TX
USC00419286,TX
USC00419295,TX
USC00419304,TX
USC00419307,TX
USC00419311,TX
USC00419312,TX
USC00419313,TX
USC00419329,TX
USC00419330,TX
USC00419337,TX
USC00419344,TX
USC00419346,TX
USC00419361,TX
USC00419365,TX
USC00419367,TX
USC00419380,TX
USC00419410,TX
USC00419415,TX
USC00419417,TX
USC00419421,TX
USC00419424,TX
USC00419435,TX
USC00419441,TX
USC00419448,TX
USC00419456,TX
USC00419480,TX
USC00419491,TX
USC00419499,TX
USC00419500,TX
USC00419501,TX
USC00419503,TX
USC00419504,TX
USC00419522,TX
USC00419527,TX
USC00419532,TX
USC00419538,TX
USC00419549,TX
USC00419559,TX
USC00419565,TX
USC00419588,TX
USC00419593,TX
USC00419594,TX
USC00419605,TX
USC00419620,TX
USC00419632,TX
USC00419643,TX
USC00419646,TX
USC00419649,TX
USC00419655,TX
USC00419662,TX
USC00419665,TX
USC00419697,TX
USC00419705,TX
USC00419708,TX
USC00419709,TX
USC00419711,TX
USC00419715,TX
USC00419716,TX
USC00419717,TX
USC00419723,TX
USC00419730,TX
USC00419732,TX
USC00419734,TX
USC00419735,TX
USC00419754,TX
USC00419772,TX
USC00419780,TX
USC00419800,TX
USC00419809,TX
USC00419813,TX
USC00419814,TX
USC00419815,TX
USC00419816,TX
USC00419826,TX
USC00419836,TX
USC00419842,TX
USC00419845,TX
USC00419847,TX
USC00419853,TX
USC00419854,TX
USC00419858,TX
USC00419859,TX
USC00419892,TX
USC00419893,TX
USC00419896,TX
USC00419898,TX
USC00419904,TX
USC00419912,TX
USC00419916,TX
USC00419935,TX
USC00419946,TX
USC00419952,TX
USC00419953,TX
USC00419959,TX
USC00419962,TX
USC00419966,TX
USC00419976,TX
USC00419982,TX
USC00419988,TX
USC00420050,UT
USC00420061,UT
USC00420072,UT
USC00420074,UT
USC00420086,UT
USC00420113,UT
USC00420120,UT
USC00420157,UT
USC00420168,UT
USC00420180,UT
USC00420194,UT
USC00420197,UT
USC00420201,UT
USC00420302,UT
USC00420336,UT
USC00420400,UT
USC00420449,UT
USC00420460,UT
USC00420478,UT
USC00420487,UT
USC00420490,UT
USC00420506,UT
USC00420519,UT
USC00420527,UT
USC00420530,UT
USC00420580,UT
USC00420617,UT
USC00420686,UT
USC00420688,UT
USC00420699,UT
USC00420700,UT
USC00420716,UT
USC00420718,UT
USC00420730,UT
